,symbol,currency,categoryName,currencyProfit,quoteId,quoteIdCross,marginMode,profitMode,pipsPrecision,contractSize,exemode,time,expiration,stopsLevel,precision,swapType,stepRuleId,type,instantMaxVolume,groupName,description,longOnly,trailingEnabled,marginHedgedStrong,swapEnable,percentage,bid,ask,high,low,lotMin,lotMax,lotStep,tickSize,tickValue,swapLong,swapShort,leverage,spreadRaw,spreadTable,starting,swap_rollover3days,marginMaintenance,marginHedged,initialMargin,timeString,currencyPair,shortSelling
76,TSLA.DE,EUR,STC,EUR,6,15,104,6,2,1,1,1670345098667,,0,2,2,226,2424,2147483647,Germany,Tesla Inc,True,False,False,True,100.0,170.36,170.48,175.28,167.18,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.12,12.0,,0,0,0,0,Tue Dec 06 17:44:58 CET 2022,False,False
77,GXI.DE_9,EUR,STC,EUR,6,15,104,6,2,1,1,1670345099168,,0,2,2,224,2424,2147483647,Germany,Gerresheimer AG,True,False,False,True,100.0,65.65,65.85,72.1,64.95,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.2,20.0,,0,0,0,0,Tue Dec 06 17:44:59 CET 2022,False,False
78,FIS.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360379439,,0,2,2,671,3159,2147483647,US,Fidelity National Information CFD,False,False,False,True,100.0,69.49,69.74,72.44,68.61,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.25,25.0,,0,0,0,0,Tue Dec 06 21:59:39 CET 2022,False,True
79,GAW.UK_9,GBP,STC,GBP,6,15,104,6,2,1,1,1670345058638,,0,2,2,224,2434,2147483647,UK,Games Workshop Group PLC,True,False,False,True,100.0,73.6,73.75,74.55,73.45,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.15,15.0,,0,0,0,0,Tue Dec 06 17:44:18 CET 2022,False,False
80,UTG.UK_4,GBP,STC,GBP,6,4,103,6,3,1,1,1670345095161,,0,3,2,624,14,2147483647,UK,UNITE Group PLC CFD,False,False,False,True,100.0,9.325,9.365,9.43,9.226,1.0,1000000.0,1.0,0.001,0.001,-0.02063,-0.00437,20.0,0.04,40.0,,0,0,0,0,Tue Dec 06 17:44:55 CET 2022,False,True
81,CRSR.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360389943,,0,2,2,671,13,2147483647,US,Corsair Gaming Inc CFD,False,False,False,True,100.0,16.19,16.32,16.79,16.02,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.13,13.0,,0,0,0,0,Tue Dec 06 21:59:49 CET 2022,False,True
82,ZO1.DE_9,EUR,STC,EUR,6,15,104,6,2,1,1,1642005898600,,0,2,2,224,2424,2147483647,Germany,Zooplus AG,True,False,False,True,100.0,476.6,478.6,0.0,0.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,2.0,200.0,,0,0,0,0,Wed Jan 12 17:44:58 CET 2022,False,False
83,MET.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360393946,,0,2,2,671,3159,2147483647,US,MetLife Inc CFD,False,False,False,True,100.0,75.26,75.51,75.68,74.61,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.25,25.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,True
84,OUT.US,USD,STC,USD,6,15,104,6,2,1,1,1670360392444,,0,2,2,12,2436,2147483647,US,Outfront Media Inc,True,False,False,True,100.0,17.09,17.11,17.69,17.02,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Tue Dec 06 21:59:52 CET 2022,False,False
85,SOK.PL,PLN,STC,PLN,6,15,104,6,3,1,1,1670336168128,,0,3,2,222,2429,2147483647,Poland,Sonka SA,True,False,False,True,100.0,2.83,2.88,2.84,2.83,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.05,50.0,,0,0,0,0,Tue Dec 06 15:16:08 CET 2022,False,False
86,EWBC.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360378939,,0,2,2,12,2436,2147483647,US,East West Bancorp Inc,True,False,False,True,100.0,64.9,65.03,64.91,63.19,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.13,13.0,,0,0,0,0,Tue Dec 06 21:59:38 CET 2022,False,False
87,ALV.DE_9,EUR,STC,EUR,6,15,104,6,2,1,1,1670345063144,,0,2,2,226,2424,2147483647,Germany,Allianz SE,True,False,False,True,100.0,203.3,203.35,205.15,202.6,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.05,5.0,,0,0,0,0,Tue Dec 06 17:44:23 CET 2022,False,False
88,JAZZ.US,USD,STC,USD,6,15,104,6,2,1,1,1670360376436,,0,2,2,12,2436,2147483647,US,Jazz Pharmaceuticals PLC,True,False,False,True,100.0,149.95,150.08,151.44,141.79,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.13,13.0,,0,0,0,0,Tue Dec 06 21:59:36 CET 2022,False,False
89,TT.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360373933,,0,2,2,671,13,2147483647,US,Trane Technologies PLC CFD,False,False,False,True,100.0,172.59,173.31,175.86,170.86,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.72,72.0,,0,0,0,0,Tue Dec 06 21:59:33 CET 2022,False,True
90,BUD.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360393946,,0,2,2,671,3159,2147483647,US,Anheuser-Busch InBev SA/NV - ADR CFD,False,False,False,True,100.0,58.89,59.1,59.42,58.62,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.21,21.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,True
91,CH50cash,USD,IND,USD,5,4,102,6,0,10,1,1670363999050,,0,1,3,2,4053,2147483647,Asia-Pacific,"Instrument, which price is based on quotations of the contract for index reflecting 50 largest China stocks quoted on organized market.",False,True,False,True,100.0,13008.5,13035.5,13129.5,12785.5,0.01,100.0,0.01,0.1,1.0,-0.001993,0.0,10.0,27.0,27.0,,0,0,0,0,Tue Dec 06 22:59:59 CET 2022,False,True
92,ATA.PL,PLN,STC,PLN,6,15,104,6,2,1,1,1670341569712,,0,2,2,222,2429,2147483647,Poland,ATC Cargo SA,True,False,False,True,100.0,13.0,13.45,13.25,13.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.45,45.0,,0,0,0,0,Tue Dec 06 16:46:09 CET 2022,False,False
93,GY3S.DE,EUR,ETF,EUR,6,15,104,6,4,1,1,0,,0,4,2,472,3052,2147483647,ETFs,CLOSE ONLY / ETFS 3x Daily Short DAX 30 (Acc EUR),True,False,False,True,100.0,0.0,0.0,0.0,0.0,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.0,0.0,,0,0,0,0,Thu Jan 01 01:00:00 CET 1970,False,False
94,TECK.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360394446,,0,2,2,671,13,2147483647,US,Teck Resources Ltd - class B CFD,True,False,False,True,100.0,36.74,36.87,37.19,36.22,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.13,13.0,,0,0,0,0,Tue Dec 06 21:59:54 CET 2022,False,False
95,IBZL.NL,EUR,ETF,EUR,6,15,104,6,3,1,1,1670345098668,,0,3,2,422,3056,2147483647,ETFs,iShares MSCI Brazil UCITS ETF USD Dist (Dist EUR),True,False,False,True,100.0,21.995,22.069,22.185,21.76,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.074,74.0,,0,0,0,0,Tue Dec 06 17:44:58 CET 2022,False,False
96,RX.FR,EUR,STC,EUR,6,15,104,6,3,1,1,1589384531398,,0,3,2,223,2423,2147483647,France,Recylex SA,True,False,False,True,100.0,1.822,1.85,0.0,0.0,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.028,28.0,,0,0,0,0,Wed May 13 17:42:11 CEST 2020,False,False
97,MGY.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360388941,,0,2,2,671,13,2147483647,US,Magnolia Oil & Gas Corp - class A CFD,False,False,False,True,100.0,23.52,23.63,24.47,23.18,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.11,11.0,,0,0,0,0,Tue Dec 06 21:59:48 CET 2022,False,True
98,NAVYA.FR,EUR,STC,EUR,6,15,104,6,4,1,1,1670344683371,,0,4,2,224,2423,2147483647,France,Navya SA,True,False,False,True,100.0,0.0665,0.0679,0.0761,0.065,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.0014,14.0,,0,0,0,0,Tue Dec 06 17:38:03 CET 2022,False,False
99,QGEN.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360376937,,0,2,2,12,2436,2147483647,US,QIAGEN NV,True,False,False,True,100.0,48.54,48.59,48.58,48.04,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.05,5.0,,0,0,0,0,Tue Dec 06 21:59:36 CET 2022,False,False
100,CDE.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670359838604,,0,2,2,12,2436,2147483647,US,Coeur Mining Inc,True,False,False,True,100.0,3.22,3.24,3.29,3.21,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Tue Dec 06 21:50:38 CET 2022,False,False
101,COOP.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360389943,,0,2,2,12,2436,2147483647,US,Mr. Cooper Group Inc,True,False,False,True,100.0,43.09,43.13,43.08,41.82,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.04,4.0,,0,0,0,0,Tue Dec 06 21:59:49 CET 2022,False,False
102,RCUS.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360363427,,0,2,2,12,2436,2147483647,US,Arcus Biosciences Inc,True,False,False,True,100.0,31.92,32.0,33.68,31.62,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.08,8.0,,0,0,0,0,Tue Dec 06 21:59:23 CET 2022,False,False
103,RRTL.DE_4,EUR,STC,EUR,6,4,103,6,2,1,1,1670345096664,,0,2,2,624,10,2147483647,Germany,RTL Group SA CFD,False,False,False,True,100.0,40.49,40.69,40.81,40.21,1.0,1000000.0,1.0,0.01,0.01,-0.01636,-0.00864,25.0,0.2,20.0,,0,0,0,0,Tue Dec 06 17:44:56 CET 2022,False,True
104,TIP.IT_9,EUR,STC,EUR,6,15,104,6,3,1,1,1670345096663,,0,3,2,223,2425,2147483647,Italy,Tamburi Investment Partners SpA,True,False,False,True,100.0,7.36,7.4,7.57,7.35,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.04,40.0,,0,0,0,0,Tue Dec 06 17:44:56 CET 2022,False,False
105,AAP.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360392945,,0,2,2,12,2436,2147483647,US,Advance Auto Parts Inc,True,False,False,True,100.0,145.36,145.42,148.63,143.61,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.06,6.0,,0,0,0,0,Tue Dec 06 21:59:52 CET 2022,False,False
106,GH.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360372930,,0,2,2,12,2436,2147483647,US,Guardant Health Inc,True,False,False,True,100.0,48.34,48.57,52.01,48.47,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.23,23.0,,0,0,0,0,Tue Dec 06 21:59:32 CET 2022,False,False
107,BBBY.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360390944,,0,2,2,12,2436,2147483647,US,Bed Bath & Beyond Inc,True,False,False,True,100.0,3.35,3.35,3.63,3.21,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.0,0.0,,0,0,0,0,Tue Dec 06 21:59:50 CET 2022,False,False
108,REG.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360388441,,0,2,2,12,2436,2147483647,US,Regency Centers Corp,True,False,False,True,100.0,65.32,65.35,65.41,64.61,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.03,3.0,,0,0,0,0,Tue Dec 06 21:59:48 CET 2022,False,False
109,FXA.US_5,USD,ETF,USD,6,4,103,6,2,1,1,1670360393446,,0,2,2,671,70,2147483647,ETF,Invesco CurrencyShares Australian Dollar Trust CFD,False,False,False,True,100.0,66.07,66.29,66.48,65.99,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,40.0,0.22,22.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,True
110,FIE.DE_9,EUR,STC,EUR,6,15,104,6,2,1,1,1670344919024,,0,2,2,224,2424,2147483647,Germany,Fielmann AG,True,False,False,True,100.0,34.84,34.92,36.3,34.8,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.08,8.0,,0,0,0,0,Tue Dec 06 17:41:59 CET 2022,False,False
111,BYG.UK_4,GBP,STC,GBP,6,4,103,6,3,1,1,1670345058638,,0,3,2,624,14,2147483647,UK,Big Yellow Group PLC CFD,False,False,False,True,100.0,11.44,11.49,11.54,11.33,1.0,1000000.0,1.0,0.001,0.001,-0.02063,-0.00437,20.0,0.05,50.0,,0,0,0,0,Tue Dec 06 17:44:18 CET 2022,False,True
112,MNOD.UK_4,USD,STC,USD,6,4,103,6,3,1,1,1646148663896,,0,3,2,572,885,2147483647,UK,MMC Norilsk Nickel PJSC CFD - ADR ,True,False,False,True,100.0,7.039,7.398,0.0,0.0,1.0,1000000.0,1.0,0.001,0.001,-0.02063,-0.00437,100.0,0.359,359.0,,0,0,0,0,Tue Mar 01 16:31:03 CET 2022,False,False
113,HMB.SE_4,SEK,STC,SEK,6,4,103,6,2,1,1,1670344791453,,0,2,2,625,1355,2147483647,Sweden,Hennes & Mauritz AB CFD,False,False,False,True,100.0,114.7,115.14,119.8,113.94,1.0,1000000.0,1.0,0.01,0.01,-0.01918,-0.00582,20.0,0.44,44.0,,0,0,0,0,Tue Dec 06 17:39:51 CET 2022,False,True
114,EUN0.DE,EUR,ETF,EUR,6,15,104,6,3,1,1,1670345081154,,0,3,2,226,3052,2147483647,ETFs,iShares Edge MSCI Europe Minimum Volatility UCITS ETF (Acc EUR),True,False,False,True,100.0,50.41,50.51,50.81,50.33,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.1,100.0,,0,0,0,0,Tue Dec 06 17:44:41 CET 2022,False,False
115,FMF.PL,PLN,STC,PLN,6,15,104,6,3,1,1,1670343306428,,0,3,2,224,2429,2147483647,Poland,Famur SA,True,False,False,True,100.0,3.266,3.29,3.374,3.25,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.024,24.0,,0,0,0,0,Tue Dec 06 17:15:06 CET 2022,False,False
116,GRC.PL,PLN,STC,PLN,6,15,104,6,2,1,1,1670317843800,,0,2,2,221,2429,2147483647,Poland,Grupa Recykl SA,True,False,False,True,100.0,46.2,47.2,46.0,46.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,1.0,100.0,,0,0,0,0,Tue Dec 06 10:10:43 CET 2022,False,False
117,HZNP.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360390944,,0,2,2,671,13,2147483647,US,Horizon Therapeutics PLC CFD,False,False,False,True,100.0,96.93,97.29,99.52,96.57,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.36,36.0,,0,0,0,0,Tue Dec 06 21:59:50 CET 2022,False,True
118,DPW.DE_9,EUR,STC,EUR,6,15,104,6,3,1,1,1670345065647,,0,3,2,225,2424,2147483647,Germany,Deutsche Post AG,True,False,False,True,100.0,38.48,38.485,38.76,38.09,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.005,5.0,,0,0,0,0,Tue Dec 06 17:44:25 CET 2022,False,False
119,AVT.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360389442,,0,2,2,12,2436,2147483647,US,Avnet Inc,True,False,False,True,100.0,43.24,43.25,43.95,42.89,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Tue Dec 06 21:59:49 CET 2022,False,False
120,IGN.PL,PLN,STC,PLN,6,15,104,6,3,1,1,1670336474292,,0,3,2,223,2429,2147483647,Poland,CLOSE ONLY / Inno-Gene SA,True,False,False,True,100.0,5.22,5.4,5.4,5.13,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.18,180.0,,0,0,0,0,Tue Dec 06 15:21:14 CET 2022,False,False
121,DRW3.DE_4,EUR,STC,EUR,6,4,103,6,2,1,1,1670345038622,,0,2,2,623,10,2147483647,Germany,Draegerwerk AG & Co KGaA - preference shares CFD,False,False,False,True,100.0,42.93,43.27,43.58,42.88,1.0,1000000.0,1.0,0.01,0.01,-0.01636,-0.00864,30.0,0.34,34.0,,0,0,0,0,Tue Dec 06 17:43:58 CET 2022,False,True
122,EPR.US,USD,STC,USD,6,15,104,6,2,1,1,1670360342914,,0,2,2,12,2436,2147483647,US,EPR Properties,True,False,False,True,100.0,40.49,40.51,40.84,40.09,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Tue Dec 06 21:59:02 CET 2022,False,False
123,SREN.CH_4,CHF,STC,CHF,6,4,103,6,2,1,1,1670344499240,,0,2,2,572,882,2147483647,Switzerland,Swiss Re AG CFD,False,False,False,True,100.0,84.91,85.21,85.53,84.33,1.0,1000000.0,1.0,0.01,0.01,-0.01376,-0.01124,20.0,0.3,30.0,,0,0,0,0,Tue Dec 06 17:34:59 CET 2022,False,True
124,LVS.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360388941,,0,2,2,12,2436,2147483647,US,Las Vegas Sands Corp,True,False,False,True,100.0,46.79,46.8,47.83,46.68,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Tue Dec 06 21:59:48 CET 2022,False,False
125,CRM.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360390944,,0,2,2,671,3159,2147483647,US,salesforce.com inc CFD,False,False,False,True,100.0,133.09,133.58,134.32,130.63,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,25.0,0.49,49.0,,0,0,0,0,Tue Dec 06 21:59:50 CET 2022,False,True
126,CRON.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360345918,,0,2,2,12,2436,2147483647,US,Cronos Group Inc,True,False,False,True,100.0,3.02,3.04,3.47,3.02,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Tue Dec 06 21:59:05 CET 2022,False,False
127,INGR.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360359424,,0,2,2,671,13,2147483647,US,Ingredion Inc CFD,False,False,False,True,100.0,97.51,98.05,99.76,96.97,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,25.0,0.54,54.0,,0,0,0,0,Tue Dec 06 21:59:19 CET 2022,False,True
128,FISV.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360392945,,0,2,2,671,3159,2147483647,US,Fiserv Inc CFD,False,False,False,True,100.0,100.36,100.7,102.31,99.72,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.34,34.0,,0,0,0,0,Tue Dec 06 21:59:52 CET 2022,False,True
129,CMPS.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360326402,,0,2,2,12,2436,2147483647,US,Compass Pathways PLC - ADR,True,False,False,True,100.0,10.3,10.41,10.75,10.12,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.11,11.0,,0,0,0,0,Tue Dec 06 21:58:46 CET 2022,False,False
130,AMGN.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360392945,,0,2,2,12,2436,2147483647,US,Amgen Inc,True,False,False,True,100.0,283.03,283.21,287.12,281.66,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.18,18.0,,0,0,0,0,Tue Dec 06 21:59:52 CET 2022,False,False
131,DAXEX.DE_9,EUR,ETF,EUR,6,15,104,6,2,1,1,1670345099168,,0,2,2,226,3052,2147483647,ETFs,iShares Core DAX UCITS ETF DE (Acc EUR),True,False,False,True,100.0,120.96,120.98,122.02,120.56,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Tue Dec 06 17:44:59 CET 2022,False,False
132,BOOT.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360391444,,0,2,2,12,2436,2147483647,US,Boot Barn Holdings Inc,True,False,False,True,100.0,63.88,64.03,65.69,63.36,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.15,15.0,,0,0,0,0,Tue Dec 06 21:59:51 CET 2022,False,False
133,NBIX.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360389942,,0,2,2,671,13,2147483647,US,Neurocrine Biosciences Inc CFD,False,False,False,True,100.0,119.64,120.33,124.05,118.86,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.69,69.0,,0,0,0,0,Tue Dec 06 21:59:49 CET 2022,False,True
134,MPC.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360394446,,0,2,2,671,13,2147483647,US,Marathon Petroleum Corp. CFD,False,False,False,True,100.0,108.72,109.13,113.32,107.91,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.41,41.0,,0,0,0,0,Tue Dec 06 21:59:54 CET 2022,False,True
135,NICE.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360374432,,0,2,2,12,2436,2147483647,US,Nice Ltd - ADR,True,False,False,True,100.0,193.72,195.04,194.62,191.32,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,1.32,132.0,,0,0,0,0,Tue Dec 06 21:59:34 CET 2022,False,False
136,IUSQ.DE,EUR,ETF,EUR,6,15,104,6,3,1,1,1670345077650,,0,3,2,226,3052,2147483647,ETFs,"iShares MSCI ACWI UCITS ETF (Acc, EUR)",True,False,False,True,100.0,60.15,60.21,60.92,60.06,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.06,60.0,,0,0,0,0,Tue Dec 06 17:44:37 CET 2022,False,False
137,FGP.UK_9,GBP,STC,GBP,6,15,104,6,4,1,1,1670344858988,,0,4,2,224,2434,2147483647,UK,Firstgroup PLC,True,False,False,True,100.0,1.01,1.013,1.031,0.9805,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.003,30.0,,0,0,0,0,Tue Dec 06 17:40:58 CET 2022,False,False
138,AZN.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360393946,,0,2,2,671,13,2147483647,US,AstraZeneca PLC - ADR CFD,False,False,False,True,100.0,68.62,68.85,69.05,67.67,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.23,23.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,True
139,OPRA.US,USD,STC,USD,6,15,104,6,2,1,1,1670360389442,,0,2,2,12,2436,2147483647,US,Opera Ltd - ADR,True,False,False,True,100.0,5.06,5.16,5.38,5.06,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.1,10.0,,0,0,0,0,Tue Dec 06 21:59:49 CET 2022,False,False
140,NOC.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360392444,,0,2,2,671,3159,2147483647,US,Northrop Grumman Corp CFD,False,False,False,True,100.0,529.44,531.28,542.0,527.11,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,1.84,184.0,,0,0,0,0,Tue Dec 06 21:59:52 CET 2022,False,True
141,AR.US,USD,STC,USD,6,15,104,6,2,1,1,1670360389443,,0,2,2,12,2436,2147483647,US,Antero Resources Corp,True,False,False,True,100.0,30.89,30.9,32.17,30.71,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Tue Dec 06 21:59:49 CET 2022,False,False
142,GIB.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360393446,,0,2,2,671,13,2147483647,US,CGI Inc CFD,True,False,False,True,100.0,85.1,85.44,86.34,84.63,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.34,34.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,False
143,MA.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360393446,,0,2,2,671,3159,2147483647,US,Mastercard Inc CFD  - class A ,False,False,False,True,100.0,345.98,347.14,354.0,343.42,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,1.16,116.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,True
144,EUR.PL_9,PLN,STC,PLN,6,15,104,6,3,1,1,1670343306428,,0,3,2,224,2429,2147483647,Poland,Eurocash SA,True,False,False,True,100.0,13.3,13.3,13.82,13.35,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.0,0.0,,0,0,0,0,Tue Dec 06 17:15:06 CET 2022,False,False
145,F.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360344416,,0,2,2,671,3159,2147483647,US,CLOSE ONLY / Ford Motor Co CFD ,False,False,False,True,100.0,13.24,13.3,13.52,13.04,1.0,1000000.0,1.0,0.01,0.01,-0.00717,-0.00672,20.0,0.06,6.0,,0,0,0,0,Tue Dec 06 21:59:04 CET 2022,False,True
146,JEF.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360392945,,0,2,2,12,2436,2147483647,US,Jefferies Financial Group Inc,True,False,False,True,100.0,35.9,35.93,36.24,35.3,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.03,3.0,,0,0,0,0,Tue Dec 06 21:59:52 CET 2022,False,False
147,WLK.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360388440,,0,2,2,12,2436,2147483647,US,Westlake Chemical Corp,True,False,False,True,100.0,106.48,106.65,107.77,105.01,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.17,17.0,,0,0,0,0,Tue Dec 06 21:59:48 CET 2022,False,False
148,QDVE.DE,EUR,ETF,EUR,6,15,104,6,3,1,1,1670345094160,,0,3,2,226,3052,2147483647,ETFs,iShares S&P 500 Information Technology Sector UCITS ETF (Acc EUR),True,False,False,True,100.0,15.636,15.652,15.964,15.582,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.016,16.0,,0,0,0,0,Tue Dec 06 17:44:54 CET 2022,False,False
149,ETSY.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360389442,,0,2,2,671,13,2147483647,US,ETSY Inc CFD,False,False,False,True,100.0,135.06,135.6,138.27,132.66,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.54,54.0,,0,0,0,0,Tue Dec 06 21:59:49 CET 2022,False,True
150,AVV.UK_4,GBP,STC,GBP,6,4,103,6,3,1,1,1670345046634,,0,3,2,572,14,2147483647,UK,AVEVA Group PLC CFD,False,False,False,True,100.0,31.9,32.01,31.91,31.76,1.0,1000000.0,1.0,0.001,0.001,-0.02063,-0.00437,20.0,0.11,110.0,,0,0,0,0,Tue Dec 06 17:44:06 CET 2022,False,True
151,SMCP.FR,EUR,STC,EUR,6,15,104,6,3,1,1,1670345061141,,0,3,2,224,2423,2147483647,France,SMCP SA,True,False,False,True,100.0,6.795,6.81,6.83,6.705,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.015,15.0,,0,0,0,0,Tue Dec 06 17:44:21 CET 2022,False,False
